Date,ARS,AUD,BGN,BRL,CAD,CHF,CNY,CZK,DKK,DZD,EUR,GBP,HKD,HRK,HUF,IDR,ILS,INR,JPY,KRW,MAD,MXN,MYR,NOK,NZD,PHP,PLN,RON,RUB,SEK,SGD,THB,TRY,TWD,ZAR,ISK
2023-05-26,,1.5291,1.8192,5.0114,1.3608,0.90289,7.0574,21.996,6.9286,,0.93015,0.80749,7.8346,,345.65,14962,3.7373,82.6,139.75,1325.89,,17.737,4.601,10.996,1.6423,55.819,4.2186,4.6109,,10.7227,1.3506,34.66,20.03,,19.547,139.06
2023-05-29,,1.5291,1.8253,4.9893,1.3592,0.90369,7.0761,22.112,6.9521,,0.93327,0.81013,7.8301,,346.66,14960,3.7198,82.61,140.26,1323.34,,17.5939,4.605,11.1223,1.6497,56.068,4.2184,4.629,,10.8218,1.3531,34.75,20.102,,19.6556,139.34
2023-05-30,,1.5262,1.8204,5.0034,1.3576,0.9019,7.0728,22.067,6.9328,,0.93075,0.80384,7.833,,344.75,14972,3.7128,82.65,139.62,1317.24,,17.5414,4.6015,11.0522,1.6489,56.286,4.2103,4.6193,,10.8284,1.3496,34.68,20.395,,19.664,138.96
2023-05-31,,1.5442,1.8308,5.0817,1.365,0.91023,7.1072,22.223,6.9718,,0.93607,0.80881,7.8345,,347.14,15005,3.7174,82.69,139.6,1325.74,,17.7163,4.6155,11.237,1.6655,56.214,4.2467,4.6518,,10.8844,1.3542,34.76,20.717,,19.7838,140.13
2023-06-01,,1.5338,1.8284,5.0511,1.3568,0.90979,7.111,22.144,6.9624,,0.93484,0.80231,7.8327,,346.28,14925,3.7366,82.46,139.53,1321.15,,17.64,4.6135,11.1872,1.6617,56.144,4.2451,4.641,,10.8867,1.3523,34.78,20.802,,19.7784,139.95
2023-06-02,,1.5096,1.8172,4.9941,1.3419,0.90662,7.0673,21.98,6.9207,,0.92911,0.79838,7.8367,,345.03,14843,3.7453,82.36,138.86,1302.29,,17.5162,4.5775,11.0053,1.6401,55.869,4.1787,4.6104,,10.7317,1.3448,34.61,20.881,,19.4611,139.46
2023-06-05,,1.5172,1.8296,4.9541,1.344,0.91038,7.1152,22.051,6.9676,,0.93545,0.80751,7.8379,,345.44,14870,3.7414,82.63,140.28,1306.35,,17.5561,4.5775,11.0641,1.6522,56.19,4.1848,4.6448,,10.8906,1.3518,34.88,21.231,,19.3508,141.16
2023-06-06,,1.5013,1.8308,4.9179,1.3425,0.9078,7.1179,22.016,6.9731,,0.93607,0.80598,7.8421,,345.06,14875,3.7002,82.59,139.56,1300.13,,17.4517,4.6075,11.1181,1.6455,56.224,4.2043,4.6421,,10.8785,1.349,34.785,21.507,,19.2446,141.44
2023-06-07,,1.4933,1.825,4.9087,1.3391,0.90548,7.1135,22.044,6.951,,0.9331,0.80218,7.8407,,344.06,14838,3.6526,82.5,139.42,1300.77,,17.3629,4.5975,11.0082,1.646,55.988,4.1705,4.6269,,10.8477,1.3466,34.74,23.133,,19.0342,140.43
2023-06-08,,1.4959,1.8216,4.9237,1.3358,0.90817,7.1287,22.003,6.9384,,0.93136,0.80202,7.8351,,343.35,14882,3.6636,82.54,139.69,1303.77,,17.3408,4.6185,10.9509,1.6481,56.094,4.1714,4.613,,10.8485,1.3467,34.84,23.366,,18.9327,139.24
2023-06-09,,1.4864,1.8143,4.9133,1.3323,0.9013,7.1279,21.954,6.9114,,0.92764,0.79587,7.8379,,342.05,14840,3.6007,82.46,139.37,1290.45,,17.38,4.614,10.7718,1.6352,56.054,4.1378,4.598,,10.8284,1.3432,34.58,23.306,,18.7208,138.68
2023-06-12,,1.4789,1.8168,4.8815,1.3337,0.90581,7.1424,22.071,6.9224,,0.92894,0.79589,7.8333,,341.99,14860,3.5882,82.42,139.37,1287.28,,17.2779,4.62,10.8072,1.6294,56.039,4.124,4.6046,,10.7928,1.343,34.59,23.583,,18.5629,138.88
2023-06-13,,1.4752,1.8121,4.8614,1.3345,0.90651,7.1497,22.063,6.9048,,0.92653,0.79542,7.8338,,343.86,14866,3.5705,82.33,139.55,1272.8,,17.2941,4.617,10.7695,1.6274,55.825,4.1462,4.5981,,10.7848,1.3404,34.54,23.67,,18.6315,138.52
2023-06-14,,1.4724,1.8094,4.856,1.3302,0.90212,7.1573,22.015,6.8951,,0.92515,0.79059,7.831,,343.05,14895,3.6018,82.05,139.89,1277.56,,17.2183,4.6215,10.6171,1.6191,55.914,4.1218,4.5851,,10.6953,1.3414,34.71,23.582,,18.4217,137.57
2023-06-15,,1.4719,1.8077,4.8289,1.3324,0.90221,7.1625,21.953,6.8882,,0.9243,0.79078,7.8252,,347.56,14982,3.5872,82.24,141.29,1282.56,,17.1764,4.626,10.6318,1.623,56.048,4.131,4.5825,,10.7409,1.3442,34.84,23.672,,18.4169,138.0
2023-06-16,,1.4537,1.7835,4.814,1.3223,0.89094,7.122,21.719,6.7942,,0.91191,0.77903,7.8241,,340.14,14944,3.5586,81.89,141.03,1274.55,,17.123,4.6145,10.5025,1.6041,55.851,4.0788,4.524,,10.5713,1.3357,34.61,23.663,,18.1489,136.33
2023-06-19,,1.4616,1.7907,4.8149,1.3194,0.89471,7.1582,21.771,6.8209,,0.91558,0.7807,7.8172,,342.79,14998,3.6081,81.95,141.86,1282.67,,17.1002,4.6275,10.6514,1.6137,55.743,4.0808,4.5402,,10.7071,1.341,34.78,23.645,,18.1741,136.51
2023-06-20,,1.4744,1.7889,4.7906,1.3238,0.8971,7.1766,21.729,6.8134,,0.91466,0.78391,7.8258,,340.76,15010,3.606,82.09,141.32,1286.32,,17.1034,4.64,10.7157,1.6202,55.578,4.0669,4.5394,,10.7546,1.3435,34.74,23.57,,18.268,136.38
2023-06-21,,1.4789,1.7905,4.7856,1.3215,0.89746,7.1884,21.755,6.8185,,0.9155,0.78575,7.8284,,338.64,14951,3.6074,82.01,141.8,1294.41,,17.1558,4.645,10.7544,1.6202,55.614,4.0582,4.5432,,10.7629,1.3438,34.84,23.559,,18.3814,135.77
2023-06-22,,1.4742,1.7804,4.7639,1.3166,0.8944,7.1794,21.559,6.7807,,0.91033,0.78393,7.8277,,336.3,14953,3.6274,81.96,142.06,1296.88,,17.1535,4.651,10.5589,1.6111,55.651,4.0285,4.5181,,10.6713,1.3419,35.08,24.238,,18.4415,135.18
2023-06-23,,1.4962,1.7969,4.7992,1.3212,0.89792,7.1794,21.733,6.8435,,0.91878,0.78536,7.8295,,339.86,15011,3.6201,81.97,143.18,1310.11,,17.246,4.6765,10.8935,1.6316,55.766,4.0645,4.5515,,10.7268,1.353,35.21,25.246,,18.711,136.81
2023-06-26,,1.4972,1.7914,4.779,1.3147,0.89183,7.2332,21.661,6.8197,,0.91592,0.78657,7.8294,,338.07,15056,3.6238,82.03,143.26,1305.71,,17.1151,4.6735,10.7236,1.6203,55.746,4.0633,4.5394,,10.7002,1.3524,35.17,25.903,,18.606,136.38
2023-06-27,,1.4947,1.786,4.7768,1.3157,0.89389,7.2118,21.559,6.8007,,0.91316,0.78523,7.8333,,336.5,15001,3.6371,81.99,143.49,1300.52,,17.0844,4.666,10.7354,1.6199,55.289,4.0437,4.5302,,10.7209,1.3485,35.25,26.042,,18.4668,135.97
2023-06-28,,1.5108,1.7881,4.84,1.3248,0.89797,7.2465,21.652,6.8083,,0.91424,0.79009,7.8321,,339.85,14993,3.6764,82.05,144.29,1311.33,,17.0813,4.6715,10.8242,1.6449,55.22,4.0924,4.535,,10.7835,1.353,35.61,26.071,,18.7265,135.77
2023-06-29,,1.5067,1.7881,4.846,1.3259,0.8944,7.2353,21.655,6.8089,,0.91424,0.78991,7.8363,,339.09,15001,3.6971,82.02,144.21,1315.39,,17.0814,4.6715,10.7556,1.6399,55.275,4.067,4.5381,,10.8041,1.3522,35.59,26.037,,18.7091,136.31
2023-06-30,,1.5091,1.7999,4.8581,1.3266,0.90079,7.2688,21.85,6.8539,,0.9203,0.78988,7.837,,342.29,15079,3.7259,82.1,144.63,1321.44,,17.0821,4.6675,10.7712,1.6435,55.294,4.085,4.5679,,10.8646,1.3558,35.415,26.062,,18.938,136.85
2023-07-03,,1.5032,1.7945,4.7787,1.325,0.89917,7.249,21.755,6.8326,,0.91752,0.78888,7.8358,,344.1,15059,3.7129,81.95,144.79,1308.14,,17.1218,4.6675,10.7299,1.629,55.299,4.0724,4.5446,,10.857,1.3521,35.18,26.078,,18.7577,137.17
2023-07-04,,1.4948,1.7951,4.7997,1.322,0.89601,7.2185,21.749,6.8361,,0.91785,0.78635,7.8306,,344.55,15013,3.7027,82.02,144.41,1298.4,,17.0411,4.652,10.6432,1.6158,55.223,4.0583,4.542,,10.8417,1.3487,34.91,26.054,,18.6462,136.85
2023-07-05,,1.501,1.7978,4.8656,1.328,0.89916,7.2431,21.854,6.8464,,0.9192,0.78762,7.8231,,347.83,15057,3.6988,82.29,144.55,1300.94,,17.0606,4.653,10.7046,1.6169,55.454,4.0958,4.5514,,10.8737,1.3525,34.91,26.09,,18.7416,137.24
2023-07-06,,1.4963,1.7945,4.856,1.3294,0.89522,7.2319,21.873,6.8348,,0.91752,0.78273,7.8208,,351.36,15067,3.6964,82.44,143.66,1302.68,,17.0666,4.662,10.6771,1.6086,55.549,4.1062,4.5421,,10.9226,1.3498,35.02,26.015,,18.9265,136.07
2023-07-07,,1.5077,1.7963,4.9161,1.337,0.89585,7.2348,21.992,6.8438,,0.91844,0.78341,7.8281,,356.66,15174,3.7131,82.71,143.29,1305.94,,17.256,4.6695,10.7536,1.6205,55.561,4.1181,4.5515,,10.9364,1.3517,35.23,26.068,,19.0963,134.92
2023-07-10,,1.5049,1.7851,4.86,1.3282,0.8902,7.2372,21.763,6.801,,0.91274,0.78252,7.8298,,349.26,15203,3.7046,82.6,142.14,1304.77,,17.1179,4.67,10.5545,1.6162,55.674,4.0624,4.5172,,10.8384,1.3484,35.12,26.095,,18.8499,134.45
2023-07-11,,1.5009,1.7798,4.8848,1.3275,0.88206,7.202,21.708,6.7821,,0.91,0.7745,7.8281,,345.35,15177,3.7054,82.42,140.39,1294.26,,17.0676,4.6575,10.4213,1.6167,55.316,4.0552,4.5036,,10.7016,1.3421,34.77,26.108,,18.6505,133.68
2023-07-12,,1.4951,1.7745,4.8518,1.3223,0.87852,7.1923,21.619,6.7614,,0.90728,0.77461,7.8269,,341.57,15069,3.6699,82.31,139.58,1289.06,,17.0101,4.651,10.2803,1.6166,54.857,4.0349,4.4906,,10.597,1.3383,34.87,26.144,,18.4513,133.28
2023-07-13,,1.4576,1.7491,4.8066,1.3159,0.86246,7.1631,21.241,6.6646,,0.89429,0.7651,7.8234,,335.49,14959,3.611,82.09,138.47,1268.71,,16.9243,4.5859,10.059,1.5722,54.355,3.9638,4.4208,,10.2933,1.325,34.58,26.156,,18.0782,131.37
2023-07-14,,1.4571,1.743,4.7988,1.3125,0.85991,7.1363,21.19,6.6379,,0.89119,0.76277,7.8152,,333.79,14970,3.6092,82.17,138.59,1268.18,,16.8877,4.526,9.9906,1.5675,54.483,3.9649,4.4059,,10.2424,1.3207,34.635,26.189,,18.0046,130.92
2023-07-17,,1.4681,1.7416,4.805,1.3219,0.85948,7.1645,21.155,6.6344,,0.89047,0.76467,7.8139,,332.17,14998,3.6418,82.02,138.36,1266.18,,16.7833,4.5405,10.0107,1.5785,54.43,3.9633,4.4002,,10.2291,1.3214,34.6,26.315,,18.0392,130.81
2023-07-18,,1.4681,1.7377,4.798,1.3205,0.85713,7.1741,21.162,6.6201,,0.88849,0.76267,7.8115,,332.01,14984,3.6188,82.03,138.07,1261.24,,16.7063,4.5425,10.0751,1.5911,54.43,3.9501,4.3874,,10.2212,1.3208,34.15,26.968,,17.9049,129.99
2023-07-19,,1.4776,1.7428,4.8116,1.3184,0.85796,7.2192,21.322,6.6394,,0.89111,0.77453,7.8072,,334.17,14998,3.5854,82.08,139.69,1265.66,,16.7634,4.5425,10.0392,1.5994,54.6,3.9661,4.4056,,10.2263,1.3255,34.155,26.932,,17.9175,130.55
2023-07-20,,1.4661,1.7467,4.7928,1.3143,0.8605,7.1662,21.399,6.6543,,0.8931,0.77628,7.8115,,338.7,14984,3.5943,81.97,139.64,1271.08,,16.79,4.543,9.9629,1.595,54.54,3.9754,4.4101,,10.2523,1.3224,33.96,26.913,,17.8307,130.66
2023-07-21,,1.4843,1.7583,4.8042,1.3187,0.86577,7.1797,21.633,6.6986,,0.89904,0.77952,7.8168,,341.9,15027,3.6154,81.97,141.72,1285.19,,16.9497,4.5615,10.049,1.6166,54.73,4.0082,4.4383,,10.3854,1.3299,34.37,26.937,,18.0149,131.53
2023-07-24,,1.4842,1.7626,4.7748,1.3189,0.86473,7.1872,21.755,6.7154,,0.90123,0.77821,7.8125,,341.01,15021,3.6172,81.81,141.01,1280.52,,16.8828,4.5725,10.087,1.6121,54.605,4.0068,4.4376,,10.4087,1.3304,34.39,26.954,,17.8377,131.85
2023-07-25,,1.4775,1.7698,4.7216,1.3177,0.86852,7.141,21.76,6.7428,,0.9049,0.77955,7.8125,,342.35,15028,3.7016,81.84,141.33,1275.57,,16.8081,4.5625,10.0991,1.6094,54.539,4.0053,4.4542,,10.4018,1.3281,34.49,26.952,,17.5781,131.84
2023-07-26,,1.483,1.7685,4.7383,1.322,0.86346,7.1534,21.747,6.7381,,0.90424,0.77489,7.8043,,347.35,15047,3.7062,82.03,140.43,1275.48,,16.8824,4.5495,10.1275,1.6108,54.635,3.9967,4.4568,,10.4271,1.3276,34.28,26.948,,17.7051,131.57
2023-07-27,,1.4726,1.758,4.7341,1.3172,0.85771,7.147,21.602,6.6982,,0.89888,0.772,7.8011,,340.7,15003,3.7115,81.92,140.18,1279.08,,16.7809,4.522,10.0022,1.5997,54.57,3.9789,4.4315,,10.3357,1.3238,34.09,26.946,,17.5135,130.79
2023-07-28,,1.4994,1.7764,4.7226,1.3218,0.86776,7.157,21.824,6.769,,0.90827,0.77711,7.7988,,348.1,15095,3.6982,82.2,139.28,1277.68,,16.7098,4.5545,10.1435,1.6217,54.864,4.0066,4.4785,,10.4946,1.3309,34.38,26.955,,17.6484,131.61
2023-07-31,,1.4911,1.7743,4.7202,1.3214,0.87263,7.1494,21.682,6.7612,,0.90719,0.77805,7.7988,,351.02,15080,3.6935,82.26,142.18,1275.05,,16.7004,4.509,10.1429,1.6124,54.905,3.998,4.4769,,10.5139,1.3299,34.23,26.955,,17.7366,130.91
2023-08-01,,1.5093,1.7829,4.7537,1.3281,0.87603,7.1668,21.833,6.7929,,0.91158,0.78273,7.7947,,354.83,15120,3.6465,82.28,142.98,1288.57,,16.7984,4.5185,10.2197,1.6257,54.86,4.0386,4.4958,,10.6195,1.3346,34.255,26.965,,18.1175,131.54
2023-08-02,,1.5194,1.7804,4.7848,1.331,0.87774,7.1761,21.783,6.7836,,0.91033,0.78323,7.7996,,352.19,15181,3.6557,82.55,142.81,1295.19,,16.8641,4.544,10.1607,1.635,55.169,4.0487,4.4917,,10.6336,1.3376,34.275,26.965,,18.3505,131.73
2023-08-03,,1.532,1.7891,4.8478,1.3373,0.87623,7.1713,21.985,6.8164,,0.91475,0.79096,7.8056,,357.53,15168,3.6947,82.78,142.92,1301.49,,17.2241,4.555,10.3151,1.6452,55.565,4.0796,4.5179,,10.7405,1.3427,34.625,26.964,,18.6334,132.36
2023-08-04,,1.5251,1.7868,4.9086,1.3382,0.87685,7.1863,22.163,6.8074,,0.91358,0.78744,7.8097,,357.88,15188,3.686,82.89,142.62,1311.35,,17.3183,4.555,10.2191,1.6453,55.795,4.064,4.5249,,10.6888,1.343,34.79,26.991,,18.6561,132.38
2023-08-07,,1.5218,1.7806,4.8806,1.3372,0.87627,7.1901,22.054,6.784,,0.91042,0.78444,7.8063,,354.61,15193,3.6722,82.73,142.22,1307.7,,17.0694,4.559,10.1498,1.6391,56.131,4.0184,4.5056,,10.6177,1.341,34.82,27.001,,18.6062,132.1
2023-08-08,,1.5376,1.7871,4.9315,1.3482,0.87719,7.214,22.149,6.8088,,0.91374,0.78726,7.8117,,354.99,15228,3.7052,82.84,143.05,1320.19,,17.1944,4.5825,10.3207,1.6553,56.421,4.0662,4.5228,,10.731,1.3492,35.04,27.021,,18.9026,132.4
2023-08-09,,1.5298,1.7832,4.8928,1.3439,0.87774,7.2055,22.149,6.7935,,0.91174,0.78574,7.8197,,354.16,15191,3.7156,82.86,143.46,1314.25,,17.1504,4.572,10.2173,1.6505,56.28,4.0728,4.5113,,10.6852,1.3458,34.975,27.03,,19.0481,131.75
2023-08-10,,1.5216,1.7749,4.889,1.3399,0.87286,7.2088,21.983,6.7621,,0.90752,0.78331,7.8162,,349.51,15174,3.7186,82.68,143.78,1312.57,,17.0123,4.571,10.1447,1.6447,56.103,4.0428,4.4861,,10.6126,1.3455,35.015,27.039,,18.7739,131.14
2023-08-11,,1.5313,1.7774,4.876,1.3441,0.87395,7.2323,21.904,6.7712,,0.90876,0.78531,7.816,,347.87,15278,3.7254,82.79,144.47,1326.16,,17.0022,4.587,10.3803,1.6629,56.502,4.032,4.4899,,10.7302,1.3495,35.03,27.047,,18.8241,131.5
